Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,"Total Population, as of 1 January (thousands)","Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)","Median Age, as of 1 July (years)","Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Change (thousands),Population Growth Rate (percentage),Population Annual Doubling Time (years),Births (thousands),Births by women aged 15 to 19 (thousands),"Crude Birth Rate (births per 1,000 population)",Total Fertility Rate (live births per woman),Net Reproduction Rate (surviving daughters per woman),Mean Age Childbearing (years),Sex Ratio at Birth (males per 100 female births),Total Deaths (thousands),Male Deaths (thousands),Female Deaths (thousands),"Crude Death Rate (deaths per 1,000 population)","Life Expectancy at Birth, both sexes (years)",Male Life Expectancy at Birth (years),Female Life Expectancy at Birth (years),"Life Expectancy at Age 15, both sexes (years)",Male Life Expectancy at Age 15 (years),Female Life Expectancy at Age 15 (years),"Life Expectancy at Age 65, both sexes (years)",Male Life Expectancy at Age 65 (years),Female Life Expectancy at Age 65 (years),"Life Expectancy at Age 80, both sexes (years)",Male Life Expectancy at Age 80 (years),Female Life Expectancy at Age 80 (years),"Infant Deaths, under age 1 (thousands)","Infant Mortality Rate (infant deaths per 1,000 live births)",Live Births Surviving to Age 1 (thousands),"Under-Five Deaths, under age 5 (thousands)","Under-Five Mortality (deaths under age 5 per 1,000 live births)","Mortality before Age 40, both sexes (deaths under age 40 per 1,000 live births)","Male Mortality before Age 40 (deaths under age 40 per 1,000 male live births)","Female Mortality before Age 40 (deaths under age 40 per 1,000 female live births)","Mortality before Age 60, both sexes (deaths under age 60 per 1,000 live births)","Male Mortality before Age 60 (deaths under age 60 per 1,000 male live births)","Female Mortality before Age 60 (deaths under age 60 per 1,000 female live births)","Mortality between Age 15 and 50, both sexes (deaths under age 50 per 1,000 alive at age 15)","Male Mortality between Age 15 and 50 (deaths under age 50 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 50 (deaths under age 50 per 1,000 females alive at age 15)","Mortality between Age 15 and 60, both sexes (deaths under age 60 per 1,000 alive at age 15)","Male Mortality between Age 15 and 60 (deaths under age 60 per 1,000 males alive at age 15)","Female Mortality between Age 15 and 60 (deaths under age 60 per 1,000 females alive at age 15)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)"
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2014.0,61907.584,62454.035,30280.84,32173.195,23.492,94.118,24.431,825.544,13.246,1092.902,1.75,39.608,1425.856,234.967,22.878,2.524,1.132,27.408,103.9,600.312,306.918,293.394,9.632,62.515,59.217,65.437,50.873,47.642,53.674,14.995,13.208,16.122,7.843,7.123,8.158,45.39,31.848,1387.0,63.868,45.078,169.907,186.098,153.033,386.687,449.243,331.498,223.949,257.539,191.536,352.56,416.159,297.321,267.353,4.29
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2015.0,63000.486,63716.836,30994.362,32722.474,23.967,94.719,24.792,808.733,12.757,1432.7,2.249,30.82,1405.129,217.659,22.164,2.463,1.111,27.468,103.9,596.396,303.598,292.798,9.407,63.168,59.939,66.039,51.364,48.193,54.128,14.984,13.324,16.025,7.829,7.338,8.034,43.268,30.707,1368.081,59.872,42.497,160.025,176.668,142.583,373.417,434.733,318.753,212.004,244.401,180.197,340.599,402.882,285.835,623.952,9.842
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2016.0,64433.186,64384.437,31318.802,33065.635,24.218,94.717,25.132,788.246,12.161,-97.498,-0.151,,1373.939,194.855,21.198,2.374,1.077,27.593,103.9,585.693,302.912,282.781,9.037,64.028,60.612,67.103,52.063,48.717,55.018,15.252,13.378,16.437,8.293,7.511,8.638,40.103,29.076,1339.447,55.363,39.849,150.911,169.187,131.549,358.81,420.278,302.676,201.087,233.923,168.108,327.359,389.459,271.402,-885.724,-13.666
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2017.0,64335.688,64729.59,31429.65,33299.94,24.348,94.384,25.454,816.768,12.613,787.805,1.217,56.955,1391.842,171.552,21.494,2.435,1.11,27.77,103.8,575.074,295.964,279.11,8.881,64.71,61.276,67.778,52.539,49.148,55.518,15.326,13.428,16.52,8.3,7.516,8.649,37.293,26.851,1359.381,51.125,36.764,142.818,161.775,122.978,345.252,405.529,290.081,191.35,223.652,158.873,315.637,376.599,260.464,-28.971,-0.447
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2018.0,65123.493,65555.168,31850.999,33704.17,24.658,94.502,25.761,854.049,13.026,863.351,1.317,52.631,1433.894,160.259,21.87,2.506,1.143,27.886,103.8,579.845,297.838,282.007,8.844,64.988,61.556,68.06,52.916,49.571,55.852,15.392,13.549,16.541,8.281,7.53,8.619,40.219,28.138,1398.92,53.829,37.944,139.335,158.552,119.246,338.569,398.108,283.44,184.309,215.89,152.365,307.751,367.547,253.119,9.298,0.142
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2019.0,65986.844,66428.716,32300.285,34128.431,24.987,94.643,26.046,879.482,13.238,883.743,1.33,52.116,1456.91,172.8,21.93,2.55,1.165,27.764,103.8,577.428,294.81,282.618,8.692,65.492,62.158,68.464,53.475,50.207,56.333,15.456,13.662,16.566,8.281,7.54,8.619,42.271,29.058,1420.289,55.601,38.593,134.942,154.687,114.324,325.842,381.729,273.517,174.732,204.652,144.194,294.157,350.346,242.165,4.28,0.064
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2020.0,66870.587,67272.182,32737.253,34534.928,25.304,94.795,26.305,781.17,11.617,803.189,1.194,58.053,1414.244,169.549,21.031,2.48,1.142,27.754,103.8,633.074,318.059,315.015,9.414,64.667,61.574,67.441,52.173,49.161,54.825,14.053,12.177,15.262,7.714,6.614,8.266,34.548,24.348,1384.285,46.341,32.713,125.183,143.413,106.195,334.995,387.406,285.765,173.34,200.881,145.139,308.344,360.704,259.717,21.98,0.327
Estimates,Southern Africa,,913,,,18.0,Subregion,903,2021.0,67673.776,67984.554,33111.038,34873.516,25.572,94.946,26.524,619.53,9.114,621.556,0.914,75.837,1395.852,169.995,20.535,2.452,1.119,27.76,103.8,776.322,386.049,390.273,11.421,61.746,58.831,64.476,49.529,46.69,52.147,12.247,10.59,13.335,6.388,5.445,6.871,40.549,28.969,1360.828,53.708,38.173,141.771,163.869,118.688,382.809,438.197,329.295,196.831,228.815,163.628,354.034,409.891,300.604,2.062,0.03
Estimates,Western Africa,,914,,,11.0,Subregion,903,1950.0,69564.958,70239.992,35103.164,35136.828,11.584,99.904,18.233,1329.247,18.918,1350.068,1.922,36.064,3302.51,522.095,47.002,6.465,1.702,29.611,103.7,1973.263,1024.862,948.401,28.084,35.368,34.241,36.522,42.606,41.824,43.393,10.223,9.967,10.45,4.339,4.144,4.495,594.379,184.192,2892.501,1101.662,346.945,533.735,545.384,521.889,683.539,702.486,663.992,329.292,341.6,316.811,470.432,492.425,448.311,20.799,0.296
Estimates,Western Africa,,914,,,11.0,Subregion,903,1951.0,70915.026,71605.122,35778.776,35826.346,11.809,99.867,18.261,1370.549,19.139,1380.193,1.928,35.952,3376.46,532.883,47.15,6.472,1.713,29.616,103.7,2005.911,1041.215,964.696,28.011,35.565,34.43,36.724,42.669,41.878,43.466,10.242,9.983,10.472,4.354,4.159,4.508,613.805,182.883,2960.272,1119.984,344.146,530.966,542.716,519.058,681.243,700.364,661.53,328.099,340.565,315.447,469.102,491.271,446.782,9.68,0.135
Estimates,Western Africa,,914,,,11.0,Subregion,903,1952.0,72295.219,72995.838,36467.723,36528.115,12.038,99.835,18.282,1411.81,19.336,1401.238,1.92,36.101,3445.387,541.787,47.189,6.468,1.723,29.621,103.7,2033.577,1055.261,978.316,27.853,35.803,34.672,36.958,42.7,41.914,43.493,10.247,9.987,10.478,4.362,4.167,4.515,620.118,180.986,3025.113,1131.907,340.136,527.607,539.287,515.797,678.792,697.88,659.128,327.44,339.785,314.909,468.445,490.463,446.272,-10.629,-0.146
Estimates,Western Africa,,914,,,11.0,Subregion,903,1953.0,73696.457,74406.434,37166.488,37239.946,12.271,99.803,18.291,1465.574,19.687,1419.954,1.908,36.328,3521.833,552.093,47.31,6.48,1.74,29.628,103.8,2056.259,1067.788,988.471,27.623,36.106,34.952,37.284,42.832,42.024,43.647,10.287,10.017,10.528,4.387,4.189,4.542,627.646,179.31,3096.225,1145.619,336.459,523.375,535.33,511.284,674.957,694.454,654.846,325.02,337.675,312.158,465.623,488.035,443.017,-45.587,-0.612
Estimates,Western Africa,,914,,,11.0,Subregion,903,1954.0,75116.411,75851.891,37883.003,37968.889,12.509,99.774,18.288,1510.845,19.91,1470.961,1.939,35.748,3595.803,560.827,47.386,6.491,1.752,29.633,103.8,2084.958,1081.945,1003.013,27.476,36.316,35.179,37.475,42.848,42.051,43.651,10.286,10.024,10.519,4.391,4.2,4.539,634.825,177.578,3165.459,1159.744,332.815,520.396,532.117,508.559,672.878,692.195,652.962,324.62,337.116,311.92,465.294,487.49,442.898,-39.875,-0.525
Estimates,Western Africa,,914,,,11.0,Subregion,903,1955.0,76587.372,77348.749,38626.176,38722.573,12.756,99.751,18.279,1564.922,20.224,1522.754,1.969,35.203,3673.676,576.08,47.475,6.504,1.768,29.634,103.7,2108.754,1094.132,1014.622,27.251,36.598,35.468,37.752,42.961,42.168,43.759,10.319,10.057,10.553,4.411,4.219,4.56,642.642,175.987,3237.959,1173.526,329.277,516.449,528.053,504.738,669.344,688.619,649.473,322.538,334.883,309.988,462.861,484.91,440.605,-42.167,-0.545
Estimates,Western Africa,,914,,,11.0,Subregion,903,1956.0,78110.126,78896.408,39395.046,39501.363,13.011,99.731,18.265,1615.385,20.466,1572.564,1.993,34.779,3755.155,591.174,47.576,6.518,1.781,29.623,103.8,2139.77,1111.054,1028.716,27.11,36.793,35.644,37.967,42.997,42.175,43.828,10.326,10.054,10.57,4.418,4.221,4.571,651.397,174.535,3313.459,1188.214,326.24,513.686,525.525,501.726,667.245,686.966,646.867,321.786,334.655,308.682,462.1,484.789,439.133,-42.769,-0.542
Estimates,Western Africa,,914,,,11.0,Subregion,903,1957.0,79682.69,80493.436,40188.509,40304.927,13.275,99.711,18.246,1668.914,20.725,1621.492,2.015,34.399,3836.155,614.6,47.637,6.526,1.795,29.596,103.8,2167.241,1126.109,1041.132,26.912,37.041,35.876,38.233,43.097,42.257,43.946,10.354,10.074,10.604,4.431,4.23,4.589,660.38,173.168,3388.477,1202.988,323.209,510.197,522.238,498.022,664.118,684.156,643.376,319.924,333.05,306.544,459.947,482.954,436.612,-47.413,-0.589
Estimates,Western Africa,,914,,,11.0,Subregion,903,1958.0,81304.182,82118.242,40996.577,41121.665,13.543,99.696,18.216,1719.33,20.922,1628.121,1.983,34.954,3919.176,643.485,47.692,6.529,1.804,29.532,103.8,2199.846,1141.733,1058.113,26.77,37.224,36.096,38.375,43.134,42.329,43.946,10.358,10.09,10.598,4.433,4.237,4.587,669.455,171.832,3465.348,1218.637,320.419,507.611,519.105,496.009,662.064,681.524,641.951,319.128,331.604,306.419,459.086,481.332,436.539,-91.162,-1.109
Estimates,Western Africa,,914,,,11.0,Subregion,903,1959.0,82932.303,83807.571,41838.48,41969.09,13.821,99.689,18.18,1774.882,21.172,1750.535,2.089,33.181,4001.568,672.552,47.733,6.537,1.817,29.483,103.8,2226.686,1155.3,1071.386,26.561,37.475,36.361,38.612,43.223,42.434,44.019,10.381,10.12,10.615,4.444,4.252,4.596,677.616,170.33,3542.257,1231.904,317.167,504.087,515.381,492.692,658.969,678.224,639.067,317.442,329.599,305.055,457.144,479.017,434.968,-24.292,-0.29
Estimates,Western Africa,,914,,,11.0,Subregion,903,1960.0,84682.838,85599.249,42732.479,42866.77,14.117,99.687,18.147,1833.74,21.419,1832.822,2.141,32.375,4093.694,705.345,47.816,6.546,1.831,29.424,103.8,2259.954,1173.608,1086.346,26.397,37.672,36.538,38.833,43.254,42.436,44.081,10.384,10.114,10.626,4.445,4.248,4.602,686.88,168.86,3627.863,1246.842,314.06,501.277,512.852,489.578,656.843,676.569,636.397,316.753,329.439,303.802,456.454,478.952,433.572,-0.959,-0.011
Estimates,Western Africa,,914,,,11.0,Subregion,903,1961.0,86515.66,87446.019,43651.261,43794.757,14.421,99.672,18.114,1902.522,21.747,1860.717,2.128,32.573,4189.958,736.333,47.895,6.557,1.847,29.366,103.8,2287.436,1188.427,1099.009,26.148,37.962,36.82,39.131,43.4,42.577,44.235,10.426,10.153,10.671,4.464,4.266,4.622,696.959,167.442,3717.182,1262.959,311.032,497.236,508.871,485.463,652.905,672.772,632.286,314.059,326.769,301.07,453.269,475.823,430.294,-41.749,-0.477
Estimates,Western Africa,,914,,,11.0,Subregion,903,1962.0,88376.377,89340.272,44592.006,44748.266,14.734,99.651,18.081,1964.352,21.979,1927.79,2.158,32.12,4289.295,765.635,47.993,6.574,1.86,29.325,103.9,2324.943,1206.774,1118.169,26.014,38.154,37.045,39.289,43.436,42.646,44.235,10.438,10.179,10.67,4.479,4.295,4.626,707.386,166.016,3809.44,1279.988,308.046,494.572,505.739,483.28,650.811,670.169,630.748,313.418,325.528,301.049,452.528,474.379,430.29,-36.618,-0.41
Estimates,Western Africa,,914,,,11.0,Subregion,903,1963.0,90304.167,91300.726,45567.062,45733.664,15.057,99.636,18.045,2030.56,22.232,1993.117,2.183,31.752,4382.311,783.411,47.981,6.585,1.878,29.309,103.9,2351.751,1221.688,1130.063,25.749,38.468,37.34,39.626,43.537,42.711,44.375,10.48,10.215,10.719,4.503,4.317,4.654,714.804,164.11,3897.674,1291.2,303.955,490.316,501.796,478.686,647.064,666.931,626.426,311.798,324.603,298.695,450.457,473.029,427.421,-37.418,-0.41
Estimates,Western Africa,,914,,,11.0,Subregion,903,1964.0,92297.284,93321.162,46571.503,46749.658,15.39,99.619,18.004,2092.068,22.409,2047.756,2.194,31.593,4476.442,790.464,47.949,6.6,1.894,29.313,103.9,2384.374,1241.057,1143.317,25.54,38.719,37.539,39.934,43.645,42.761,44.546,10.517,10.23,10.776,4.526,4.328,4.688,724.48,162.805,3985.339,1307.705,301.053,486.833,499.004,474.469,643.846,664.685,622.12,309.89,323.662,295.767,448.199,471.945,423.879,-44.332,-0.475
Estimates,Western Africa,,914,,,11.0,Subregion,903,1965.0,94345.04,95416.121,47614.27,47801.851,15.736,99.608,17.959,2155.16,22.582,2142.162,2.245,30.875,4570.539,797.235,47.891,6.611,1.907,29.298,103.9,2415.379,1255.259,1160.12,25.309,38.988,37.857,40.15,43.805,42.979,44.645,10.565,10.296,10.807,4.55,4.361,4.705,734.578,161.649,4072.693,1325.887,298.629,483.111,494.542,471.515,639.98,659.923,619.246,307.005,319.637,294.068,444.751,467.198,421.816,-12.988,-0.136
Estimates,Western Africa,,914,,,11.0,Subregion,903,1966.0,96487.202,97587.502,48698.529,48888.974,16.094,99.61,17.901,2217.474,22.717,2200.6,2.255,30.738,4670.713,799.957,47.85,6.631,1.918,29.317,104.0,2453.239,1272.697,1180.542,25.133,39.175,38.094,40.284,43.84,43.036,44.658,10.589,10.35,10.803,4.567,4.394,4.709,745.36,160.541,4165.47,1342.995,295.972,480.714,491.728,469.548,637.868,657.162,617.836,306.575,319.102,293.741,443.976,465.902,421.565,-16.836,-0.172
Estimates,Western Africa,,914,,,11.0,Subregion,903,1967.0,98687.802,99806.758,49800.84,50005.918,16.46,99.59,17.807,2221.867,22.261,2237.912,2.242,30.916,4773.351,805.684,47.823,6.652,1.92,29.344,104.0,2551.484,1338.596,1212.888,25.562,38.653,37.216,40.158,43.132,41.788,44.533,10.49,10.21,10.742,4.543,4.36,4.694,762.115,160.572,4256.951,1377.209,296.643,489.444,507.551,470.746,648.41,674.883,620.161,321.077,345.54,295.59,459.195,492.314,424.382,16.058,0.161
Estimates,Western Africa,,914,,,11.0,Subregion,903,1968.0,100925.714,102093.046,50930.987,51162.06,16.837,99.548,17.676,2329.501,22.814,2334.665,2.287,30.308,4881.425,814.684,47.807,6.671,1.946,29.362,104.1,2551.924,1337.108,1214.816,24.993,39.274,37.881,40.728,43.611,42.351,44.918,10.641,10.355,10.9,4.594,4.407,4.749,770.001,158.744,4359.354,1386.636,292.498,481.107,498.124,463.601,638.583,663.992,611.631,312.79,335.07,289.697,448.849,479.9,416.412,5.173,0.051
Estimates,Western Africa,,914,,,11.0,Subregion,903,1969.0,103260.379,104459.342,52105.277,52354.065,17.227,99.525,17.569,2405.94,23.027,2397.926,2.296,30.189,4993.061,849.99,47.789,6.691,1.959,29.395,104.1,2587.121,1353.141,1233.98,24.762,39.527,38.186,40.92,43.745,42.548,44.981,10.677,10.411,10.918,4.609,4.433,4.755,781.351,157.475,4463.342,1405.376,289.957,477.619,493.823,460.997,635.076,659.537,609.234,310.365,331.4,288.639,445.965,475.648,415.073,-8.03,-0.077
Estimates,Western Africa,,914,,,11.0,Subregion,903,1970.0,105658.305,106931.883,53343.465,53588.418,17.635,99.543,17.49,2523.45,23.597,2547.157,2.382,29.099,5109.2,882.331,47.777,6.71,1.98,29.415,104.2,2585.75,1340.88,1244.87,24.18,40.23,39.175,41.31,44.431,43.667,45.204,10.755,10.524,10.963,4.64,4.474,4.777,790.135,155.677,4573.364,1417.911,286.197,466.217,476.72,455.589,622.812,641.548,603.423,295.964,307.386,284.337,431.166,451.893,410.058,23.74,0.222
Estimates,Western Africa,,914,,,11.0,Subregion,903,1971.0,108205.462,109498.971,54641.836,54857.135,18.058,99.608,17.407,2647.522,24.167,2587.018,2.363,29.333,5246.033,907.649,47.887,6.749,2.01,29.449,104.2,2598.511,1345.365,1253.146,23.72,40.749,39.756,41.763,44.686,44.001,45.376,10.82,10.593,11.024,4.666,4.504,4.8,795.926,152.944,4705.506,1421.99,280.539,458.972,468.248,449.612,615.755,633.343,597.625,291.29,300.851,281.59,425.752,444.716,406.515,-60.526,-0.552
Estimates,Western Africa,,914,,,11.0,Subregion,903,1972.0,110792.48,112169.566,55995.448,56174.118,18.499,99.682,17.32,2778.111,24.76,2754.172,2.455,28.234,5373.961,938.161,47.895,6.78,2.046,29.473,104.3,2595.85,1344.198,1251.652,23.135,41.419,40.429,42.428,45.038,44.349,45.73,10.91,10.679,11.117,4.697,4.537,4.829,798.901,149.88,4831.337,1420.895,274.079,449.76,458.926,440.51,606.225,623.807,588.107,284.949,294.402,275.367,418.079,436.904,398.976,-23.877,-0.213
Estimates,Western Africa,,914,,,11.0,Subregion,903,1973.0,113546.652,114996.201,57426.235,57569.967,18.965,99.75,17.237,2916.703,25.356,2899.099,2.521,27.495,5517.502,974.747,47.966,6.813,2.081,29.487,104.3,2600.799,1345.627,1255.172,22.61,42.044,41.09,43.016,45.32,44.663,45.98,10.987,10.769,11.183,4.726,4.578,4.848,802.702,146.715,4972.135,1420.786,267.379,441.253,449.931,432.499,597.708,614.702,580.226,279.965,288.813,271.015,411.966,429.97,393.717,-17.591,-0.153
Estimates,Western Africa,,914,,,11.0,Subregion,903,1974.0,116445.751,118005.636,58947.952,59057.683,19.461,99.814,17.154,3084.911,26.14,3119.77,2.644,26.216,5687.424,1023.678,48.192,6.855,2.125,29.438,104.3,2602.513,1347.71,1254.803,22.052,42.75,41.781,43.739,45.672,44.984,46.363,11.084,10.853,11.291,4.764,4.614,4.886,807.759,143.402,5137.945,1421.592,260.352,431.647,440.473,422.735,587.828,605.21,569.932,273.84,283.053,264.525,404.473,422.902,385.77,34.903,0.296
Estimates,Western Africa,,914,,,11.0,Subregion,903,1975.0,119565.521,121217.746,60568.557,60649.19,19.991,99.867,17.071,3255.543,26.857,3304.451,2.726,25.427,5855.63,1052.327,48.306,6.894,2.171,29.453,104.2,2600.087,1349.494,1250.593,21.449,43.535,42.512,44.58,46.078,45.335,46.828,11.207,10.956,11.434,4.817,4.661,4.946,812.568,140.035,5303.168,1421.665,252.999,421.104,430.587,411.505,576.751,595.061,557.858,266.982,276.977,256.875,395.964,415.294,376.309,48.872,0.403
Estimates,Western Africa,,914,,,11.0,Subregion,903,1976.0,122869.972,124565.061,62253.01,62312.05,20.543,99.905,16.991,3424.647,27.483,3390.178,2.722,25.465,6011.827,1068.565,48.246,6.913,2.215,29.486,104.2,2587.18,1345.634,1241.546,20.763,44.431,43.355,45.535,46.589,45.778,47.409,11.364,11.085,11.618,4.89,4.722,5.03,814.719,136.632,5458.386,1419.026,245.536,409.157,419.205,398.969,563.639,582.973,543.658,258.402,269.276,247.403,385.301,405.744,364.476,-34.411,-0.276
Estimates,Western Africa,,914,,,11.0,Subregion,903,1977.0,126260.15,128079.159,64009.297,64069.861,21.123,99.905,16.916,3605.244,28.146,3638.017,2.841,24.398,6192.199,1087.6,48.342,6.948,2.259,29.521,104.2,2586.955,1348.692,1238.263,20.196,45.191,44.042,46.372,46.988,46.086,47.904,11.483,11.17,11.77,4.945,4.762,5.097,817.989,133.378,5635.684,1418.74,238.806,398.995,409.85,387.957,552.79,573.539,531.298,251.719,263.893,239.394,377.052,399.154,354.493,32.763,0.256
Estimates,Western Africa,,914,,,11.0,Subregion,903,1978.0,129898.167,131790.03,65852.372,65937.659,21.735,99.871,16.838,3775.43,28.642,3783.727,2.871,24.143,6381.305,1103.248,48.412,6.976,2.295,29.572,104.2,2605.875,1361.772,1244.103,19.77,45.784,44.565,47.042,47.223,46.241,48.223,11.553,11.209,11.869,4.977,4.778,5.142,825.056,130.375,5820.685,1423.422,232.343,390.995,402.643,379.127,544.968,567.079,522.026,247.873,261.22,234.359,372.316,395.934,348.188,8.28,0.063
Estimates,Western Africa,,914,,,11.0,Subregion,903,1979.0,133681.894,135637.033,67761.82,67875.213,22.369,99.833,16.76,3911.97,28.836,3910.279,2.883,24.043,6550.012,1133.898,48.282,6.961,2.31,29.543,104.2,2638.042,1378.475,1259.567,19.446,46.209,44.992,47.462,47.325,46.35,48.316,11.574,11.231,11.89,4.98,4.782,5.145,830.745,127.739,5986.184,1429.812,226.681,385.14,396.67,373.395,539.837,561.901,516.984,246.122,259.246,232.862,370.235,393.637,346.382,-1.662,-0.012
Estimates,Western Africa,,914,,,11.0,Subregion,903,1980.0,137592.173,139627.764,69744.049,69883.715,23.027,99.8,16.683,4035.126,28.898,4071.182,2.916,23.77,6712.705,1157.741,48.074,6.938,2.319,29.529,104.2,2677.579,1400.066,1277.513,19.176,46.535,45.293,47.816,47.388,46.373,48.42,11.593,11.242,11.917,4.985,4.783,5.153,837.616,125.601,6144.479,1440.857,222.196,380.684,392.563,368.583,536.031,558.729,512.52,245.147,258.987,231.17,369.009,393.231,344.321,36.038,0.258
